-0.0957807,0.404882,0.0507482
-0.03292453333333334,0.40417666666666674,0.05107513333333334
0.029931633333333332,0.4034713333333334,0.05140206666666666
0.0927878,0.402766,0.051729
-0.09633746666666666,0.3403783333333334,0.05076746666666667
-0.032946266666666675,0.33980322222222237,0.05093732222222223
0.030444933333333334,0.3392281111111112,0.051107177777777776
0.09383613333333334,0.3386530000000001,0.05127703333333333
-0.09689423333333333,0.2758746666666667,0.050786733333333334
-0.032968000000000004,0.27542977777777783,0.05079951111111111
0.03095823333333333,0.27498488888888895,0.05081228888888888
0.09488446666666667,0.27454,0.05082506666666666
-0.097451,0.211371,0.050806
-0.03298973333333334,0.21105633333333335,0.0506617
0.03147153333333332,0.21074166666666666,0.05051739999999999
0.0959328,0.210427,0.0503731
