0,0,-0.130,-0.099,0.425
0,1,-0.064,-0.099,0.424
0,2,0.004,-0.098,0.423
0,3,0.069,-0.098,0.423
1,0,-0.129,-0.035,0.422
1,1,-0.064,-0.035,0.424
1,2,0.004,-0.034,0.422
1,3,0.068,-0.034,0.422
2,0,-0.131,0.034,0.425
2,1,-0.065,0.034,0.423
2,2,0.003,0.035,0.421
2,3,0.067,0.035,0.421
3,0,-0.130,0.100,0.422
3,1,-0.066,0.099,0.420
3,2,0.003,0.098,0.420
3,3,0.067,0.099,0.418
