0,0,-0.0957807,0.414882,0.0507482
0,1,-0.03292453333333334,0.41417666666666674,0.05107513333333334
0,2,0.029931633333333332,0.4134713333333334,0.05140206666666666
0,3,0.0927878,0.412766,0.051729
1,0,-0.09633746666666666,0.3503783333333334,0.05076746666666667
1,1,-0.032946266666666675,0.34980322222222237,0.05093732222222223
1,2,0.030444933333333334,0.3492281111111112,0.051107177777777776
1,3,0.09383613333333334,0.3486530000000001,0.05127703333333333
2,0,-0.09689423333333333,0.2858746666666667,0.050786733333333334
2,1,-0.032968000000000004,0.28542977777777783,0.05079951111111111
2,2,0.03095823333333333,0.28498488888888895,0.05081228888888888
2,3,0.09488446666666667,0.28454,0.05082506666666666
3,0,-0.097451,0.221371,0.050806
3,1,-0.03298973333333334,0.22105633333333335,0.0506617
3,2,0.03147153333333332,0.22074166666666666,0.05051739999999999
3,3,0.0959328,0.220427,0.0503731
