-1.68727,-2.72291,0.169954,-2.16792,1.57271,-0.0455263,0.185636,0.464125,0.0584238,0.731717,0.681595,-0.00385427,0.00201736
-1.10129,-2.3747,-0.51049,-1.8692,1.54462,0.487375,-0.0812685,0.467718,0.0616232,0.712981,0.700748,0.00610722,0.0239397
-0.543319,-1.03588,-2.07078,-1.59939,1.54677,1.09392,-0.0792596,0.209658,0.0593673,0.730185,0.683137,0.0106765,-0.00633251
-1.72025,-1.34777,-1.87644,-1.52628,1.54411,-0.172374,0.172318,0.208753,0.0587502,0.698591,0.715144,-0.007676,0.0219521
-1.58756,-2.10379,-1.03013,-1.53991,1.55309,-0.0232728,0.143798,0.431837,0.0567266,0.704744,0.709145,0.0200436,-0.00695989
-1.15939,-2.08902,-1.02273,-1.60343,1.587,0.450131,-0.0517355,0.433744,0.0595078,0.720665,0.693235,-0.00807632,-0.00154403
-0.851383,-1.23215,-1.97689,-1.50956,1.59839,0.700705,-0.0497018,0.2426,0.0566898,0.700412,0.713598,-0.014006,0.00206335
-1.64376,-1.38853,-1.81347,-1.51975,1.59333,-0.0204437,0.142042,0.241391,0.0676792,0.725408,0.688211,-0.0110611,-0.00516708
